# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  76.8299     -0.914749785
  76.0201     -0.871504775
  75.2440     -0.828495185
  74.4680     -0.786020962
  73.7594     -0.743406132
  73.0508     -0.701270433
# T= 3850.000000 K
  83.6119     -1.241712775
  82.5323     -1.197134927
  81.4525     -1.151815289
  80.4403     -1.106827521
  79.4955     -1.061988592
  78.5507     -1.017818626
  77.6734     -0.973939053
  76.8299     -0.930381758
  76.0201     -0.887105356
  75.2440     -0.844065277
  74.4680     -0.801561675
  73.7594     -0.758918030
  73.0508     -0.716754502
# T= 3900.000000 K
  83.6119     -1.257638204
  82.5323     -1.213020910
  81.4525     -1.167661938
  80.4403     -1.122635789
  79.4955     -1.077757448
  78.5507     -1.033553139
  77.6734     -0.989640307
  76.8299     -0.946050747
  76.0201     -0.902742952
  75.2440     -0.859672385
  74.4680     -0.817139404
  73.7594     -0.774466942
  73.0508     -0.732275586
# T= 3950.000000 K
  83.6119     -1.273600174
  82.5323     -1.228943433
  81.4525     -1.183545127
  80.4403     -1.138480597
  79.4955     -1.093562845
  78.5507     -1.049324192
  77.6734     -1.005378101
  76.8299     -0.961756276
  76.0201     -0.918417088
  75.2440     -0.875316032
  74.4680     -0.832753672
  73.7594     -0.790052395
  73.0508     -0.747833210
# T= 4000.000000 K
  83.6119     -1.289598222
  82.5323     -1.244902034
  81.4525     -1.199464394
  80.4403     -1.154361483
  79.4955     -1.109404319
  78.5507     -1.065131323
  77.6734     -1.021151973
  76.8299     -0.977497883
  76.0201     -0.934127302
  75.2440     -0.890995758
  74.4680     -0.848404019
  73.7594     -0.805673925
  73.0508     -0.763426911
# T= 4050.000000 K
  83.6119     -1.305631896
  82.5323     -1.260896262
  81.4525     -1.215419288
  80.4403     -1.170277996
  79.4955     -1.125281421
  78.5507     -1.080974081
  77.6734     -1.036961472
  76.8299     -0.993275116
  76.0201     -0.949873143
  75.2440     -0.906711110
  74.4680     -0.864089992
  73.7594     -0.821331083
  73.0508     -0.779056240
# T= 4100.000000 K
  83.6119     -1.321700758
  82.5323     -1.276925676
  81.4525     -1.231409368
  80.4403     -1.186229696
  79.4955     -1.141193709
  78.5507     -1.096852025
  77.6734     -1.052806157
  76.8299     -1.009087537
  76.0201     -0.965654171
  75.2440     -0.922461649
  74.4680     -0.879811152
  73.7594     -0.837023427
  73.0508     -0.794720755
# T= 4150.000000 K
  83.6119     -1.337804377
  82.5323     -1.292989849
  81.4525     -1.247434207
  80.4403     -1.202216154
  79.4955     -1.157140755
  78.5507     -1.112764728
  77.6734     -1.068685601
  76.8299     -1.024934715
  76.0201     -0.981469956
  75.2440     -0.938246946
  74.4680     -0.895567070
  73.7594     -0.852750529
  73.0508     -0.810420028
# T= 4200.000000 K
  83.6119     -1.353942336
  82.5323     -1.309088361
  81.4525     -1.263493385
  80.4403     -1.218236951
  79.4955     -1.173122141
  78.5507     -1.128711770
  77.6734     -1.084599384
  76.8299     -1.040816232
  76.0201     -0.997320081
  75.2440     -0.954066582
  74.4680     -0.911357327
  73.7594     -0.868511970
  73.0508     -0.826153641
# T= 4250.000000 K
  83.6119     -1.370114225
  82.5323     -1.325220804
  81.4525     -1.279586493
  80.4403     -1.234291678
  79.4955     -1.189137456
  78.5507     -1.144692742
  77.6734     -1.100547097
  76.8299     -1.056731680
  76.0201     -1.013204136
  75.2440     -0.969920148
  74.4680     -0.927181514
  73.7594     -0.884307341
  73.0508     -0.841921183
# T= 4300.000000 K
  83.6119     -1.386319645
  82.5323     -1.341386777
  81.4525     -1.295713132
  80.4403     -1.250379936
  79.4955     -1.205186303
  78.5507     -1.160707245
  77.6734     -1.116528341
  76.8299     -1.072680659
  76.0201     -1.029121722
  75.2440     -0.985807245
  74.4680     -0.943039233
  73.7594     -0.900136244
  73.0508     -0.857722256
# T= 4350.000000 K
  83.6119     -1.402558206
  82.5323     -1.357585892
  81.4525     -1.311872913
  80.4403     -1.266501336
  79.4955     -1.221268291
  78.5507     -1.176754889
  77.6734     -1.132542726
  76.8299     -1.088662779
  76.0201     -1.045072449
  75.2440     -1.001727483
  74.4680     -0.958930092
  73.7594     -0.915998287
  73.0508     -0.873556471
# T= 4400.000000 K
  83.6119     -1.418829528
  82.5323     -1.373817767
  81.4525     -1.328065454
  80.4403     -1.282655496
  79.4955     -1.237383039
  78.5507     -1.192835293
  77.6734     -1.148589871
  76.8299     -1.104677659
  76.0201     -1.061055936
  75.2440     -1.017680482
  74.4680     -0.974853712
  73.7594     -0.931893091
  73.0508     -0.889423446
# T= 4450.000000 K
  83.6119     -1.435133237
  82.5323     -1.390082029
  81.4525     -1.344290382
  80.4403     -1.298842043
  79.4955     -1.253530176
  78.5507     -1.208948086
  77.6734     -1.164669405
  76.8299     -1.120724927
  76.0201     -1.077071812
  75.2440     -1.033665869
  74.4680     -0.990809720
  73.7594     -0.947820282
  73.0508     -0.905322808
# T= 4500.000000 K
  83.6119     -1.451468971
  82.5323     -1.406378316
  81.4525     -1.360547335
  80.4403     -1.315060615
  79.4955     -1.269709336
  78.5507     -1.225092902
  77.6734     -1.180780962
  76.8299     -1.136804220
  76.0201     -1.093119711
  75.2440     -1.049683279
  74.4680     -1.006797751
  73.7594     -0.963779498
  73.0508     -0.921254195
# T= 4550.000000 K
  83.6119     -1.467836373
  82.5323     -1.422706272
  81.4525     -1.376835956
  80.4403     -1.331310855
  79.4955     -1.285920164
  78.5507     -1.241269387
  77.6734     -1.196924188
  76.8299     -1.152915180
  76.0201     -1.109199278
  75.2440     -1.065732358
  74.4680     -1.022817451
  73.7594     -0.979770382
  73.0508     -0.937217250
# T= 4600.000000 K
  83.6119     -1.484235095
  82.5323     -1.439065547
  81.4525     -1.393155897
  80.4403     -1.347592415
  79.4955     -1.302162313
  78.5507     -1.257477192
  77.6734     -1.213098734
  76.8299     -1.169057460
  76.0201     -1.125310166
  75.2440     -1.081812757
  74.4680     -1.038868471
  73.7594     -0.995792585
  73.0508     -0.953211625
# T= 4650.000000 K
  83.6119     -1.500664797
  82.5323     -1.455455802
  81.4525     -1.409506819
  80.4403     -1.363904955
  79.4955     -1.318435442
  78.5507     -1.273715977
  77.6734     -1.229304259
  76.8299     -1.185230721
  76.0201     -1.141452034
  75.2440     -1.097924135
  74.4680     -1.054950470
  73.7594     -1.011845769
  73.0508     -0.969236980
# T= 4700.000000 K
  83.6119     -1.517125146
  82.5323     -1.471876704
  81.4525     -1.425888386
  80.4403     -1.380248142
  79.4955     -1.334739217
  78.5507     -1.289985408
  77.6734     -1.245540431
  76.8299     -1.201434628
  76.0201     -1.157624548
  75.2440     -1.114066161
  74.4680     -1.071063117
  73.7594     -1.027929599
  73.0508     -0.985292981
# T= 4750.000000 K
  83.6119     -1.533615815
  82.5323     -1.488327927
  81.4525     -1.442300275
  80.4403     -1.396621649
  79.4955     -1.351073312
  78.5507     -1.306285160
  77.6734     -1.261806924
  76.8299     -1.217668855
  76.0201     -1.173827382
  75.2440     -1.130238507
  74.4680     -1.087206084
  73.7594     -1.044043750
  73.0508     -1.001379303
# T= 4800.000000 K
  83.6119     -1.550136486
  82.5323     -1.504809151
  81.4525     -1.458742164
  80.4403     -1.413025158
  79.4955     -1.367437410
  78.5507     -1.322614913
  77.6734     -1.278103418
  76.8299     -1.233933084
  76.0201     -1.190060218
  75.2440     -1.146440854
  74.4680     -1.103379052
  73.7594     -1.060187902
  73.0508     -1.017495626
# T= 4850.000000 K
  83.6119     -1.566686845
  82.5323     -1.521320064
  81.4525     -1.475213743
  80.4403     -1.429458356
  79.4955     -1.383831196
  78.5507     -1.338974356
  77.6734     -1.294429602
  76.8299     -1.250227002
  76.0201     -1.206322743
  75.2440     -1.162672890
  74.4680     -1.119581709
  73.7594     -1.076361743
  73.0508     -1.033641638
# T= 4900.000000 K
  83.6119     -1.583266588
  82.5323     -1.537860360
  81.4525     -1.491714705
  80.4403     -1.445920936
  79.4955     -1.400254365
  78.5507     -1.355363181
  77.6734     -1.310785168
  76.8299     -1.266550303
  76.0201     -1.222614651
  75.2440     -1.178934309
  74.4680     -1.135813749
  73.7594     -1.092564967
  73.0508     -1.049817033
# T= 4950.000000 K
  83.6119     -1.599875414
  82.5323     -1.554429738
  81.4525     -1.508244749
  80.4403     -1.462412600
  79.4955     -1.416706617
  78.5507     -1.371781089
  77.6734     -1.327169817
  76.8299     -1.282902686
  76.0201     -1.238935642
  75.2440     -1.195224811
  74.4680     -1.152074872
  73.7594     -1.108797274
  73.0508     -1.066021511
# T= 5000.000000 K
  83.6119     -1.616513028
  82.5323     -1.571027907
  81.4525     -1.524803583
  80.4403     -1.478933053
  79.4955     -1.433187658
  78.5507     -1.388227786
  77.6734     -1.343583255
  76.8299     -1.299283859
  76.0201     -1.255285422
  75.2440     -1.211544102
  74.4680     -1.168364784
  73.7594     -1.125058370
  73.0508     -1.082254778
