# T (K)               Helmholtz Free Energy (Ry.)
# V= 188.6160000000000
 2500.00      -1.0562789938426
 2600.00      -1.0670228953141
 2700.00      -1.0779124970375
 2800.00      -1.0889424358177
 2900.00      -1.1001077319203
 3000.00      -1.1114037417965
 3100.00      -1.1228261320366
 3200.00      -1.1343708469079
 3300.00      -1.1460340802237
 3400.00      -1.1578122611030
 3500.00      -1.1697020153907
 3600.00      -1.1817001745810
 3700.00      -1.1938037357928
 3800.00      -1.2060098614932
 3900.00      -1.2183158651253
 4000.00      -1.2307191858726
 4100.00      -1.2432174109175
 4200.00      -1.2558082180114
 4300.00      -1.2684894204985
 4400.00      -1.2812589239644
 4500.00      -1.2941147108730
 4600.00      -1.3070548831885
 4700.00      -1.3200776158289
 4800.00      -1.3331811304745
 4900.00      -1.3463637992727
 5000.00      -1.3596021721491
 5100.00      -1.3728851555493
 5200.00      -1.3862387137830
 5300.00      -1.3996689666505
 5400.00      -1.4131739337185
 5500.00      -1.4267497056882
 5600.00      -1.4403954456173
 5700.00      -1.4541123593608
 5800.00      -1.4678979587358
 5900.00      -1.4817506410387
 6000.00      -1.4956709198339
# V= 178.9304747474748
    0.00      -0.8764627959716
  100.00      -0.8766902866036
  200.00      -0.8780084966798
  300.00      -0.8805026364300
  400.00      -0.8839977931271
  500.00      -0.8883222227626
  600.00      -0.8933427265142
  700.00      -0.8989588953684
  800.00      -0.9050939423824
  900.00      -0.9116878132942
 1000.00      -0.9186924924389
 1100.00      -0.9260688244578
 1200.00      -0.9337843265450
 1300.00      -0.9418116484078
 1400.00      -0.9501274638978
 1500.00      -0.9587116537465
 1600.00      -0.9675466956408
 1700.00      -0.9766171951990
 1800.00      -0.9859095243975
 1900.00      -0.9954115361491
 2000.00      -1.0051123366066
 2100.00      -1.0150021021529
 2200.00      -1.0250719300993
 2300.00      -1.0353137151859
 2400.00      -1.0457200473533
 2500.00      -1.0562841263480
 2600.00      -1.0669996907546
 2700.00      -1.0778609555996
 2800.00      -1.0888625589953
 2900.00      -1.0999995214716
 3000.00      -1.1112672007693
 3100.00      -1.1226612641153
 3200.00      -1.1341776558827
 3300.00      -1.1458125708728
 3400.00      -1.1575624379470
 3500.00      -1.1694238846673
 3600.00      -1.1813937418624
 3700.00      -1.1934690075754
 3800.00      -1.2056468446599
 3900.00      -1.2179245660779
 4000.00      -1.2302996132746
 4100.00      -1.2427695712665
 4200.00      -1.2553321210159
 4300.00      -1.2679850737820
 4400.00      -1.2807263356139
 4500.00      -1.2935538917276
 4600.00      -1.3064658419806
 4700.00      -1.3194603609441
 4800.00      -1.3325356750748
 4900.00      -1.3456901477051
 5000.00      -1.3589046032341
 5100.00      -1.3721699583111
 5200.00      -1.3855065535543
 5300.00      -1.3989195768446
 5400.00      -1.4124071237559
 5500.00      -1.4259654721793
 5600.00      -1.4395935484008
 5700.00      -1.4532928172063
 5800.00      -1.4670605064539
 5900.00      -1.4808953156804
 6000.00      -1.4947971980397
# V= 178.1854343434344
    0.00      -0.8770916373474
  100.00      -0.8773152674110
  200.00      -0.8786188154522
  300.00      -0.8810920080984
  400.00      -0.8845631617445
  500.00      -0.8888620501595
  600.00      -0.8938561604194
  700.00      -0.8994454218926
  800.00      -0.9055532305580
  900.00      -0.9121196386878
 1000.00      -0.9190966968226
 1100.00      -0.9264452924852
 1200.00      -0.9341329722036
 1300.00      -0.9421324062375
 1400.00      -0.9504202831933
 1500.00      -0.9589764949440
 1600.00      -0.9677835274822
 1700.00      -0.9768259928828
 1800.00      -0.9860902682236
 1900.00      -0.9955642104340
 2000.00      -1.0052369290229
 2100.00      -1.0150986030787
 2200.00      -1.0251403320915
 2300.00      -1.0353540126217
 2400.00      -1.0457322362318
 2500.00      -1.0562682042104
 2600.00      -1.0669556562068
 2700.00      -1.0777888081169
 2800.00      -1.0887622993421
 2900.00      -1.0998711506917
 3000.00      -1.1111107211703
 3100.00      -1.1224766786345
 3200.00      -1.1339649675772
 3300.00      -1.1455717837639
 3400.00      -1.1572935558159
 3500.00      -1.1691269129642
 3600.00      -1.1810686854000
 3700.00      -1.1931158720658
 3800.00      -1.2052656361917
 3900.00      -1.2175152902814
 4000.00      -1.2298622779658
 4100.00      -1.2423041821717
 4200.00      -1.2548386869659
 4300.00      -1.2674636015959
 4400.00      -1.2801768325557
 4500.00      -1.2929763677265
 4600.00      -1.3058603049272
 4700.00      -1.3188268183911
 4800.00      -1.3318741391973
 4900.00      -1.3450006221531
 5000.00      -1.3581912271908
 5100.00      -1.3714388132065
 5200.00      -1.3847582774151
 5300.00      -1.3981539088211
 5400.00      -1.4116238764570
 5500.00      -1.4251646380530
 5600.00      -1.4387748904137
 5700.00      -1.4524563521616
 5800.00      -1.4662059742755
 5900.00      -1.4800227497589
 6000.00      -1.4939060887200
